#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-02-24T08:47:19', checksum=154019166, kind='quantile-0.05', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404,SA(2.0)-0.002105,SA(2.0)-0.000404,SA(3.0)-0.002105,SA(3.0)-0.000404,SA(4.0)-0.002105,SA(4.0)-0.000404
-9.41787,38.40000,1.497067E-01,2.854908E-01,2.177927E-01,4.359408E-01,3.351037E-01,6.536433E-01,3.453774E-01,6.560980E-01,3.111005E-01,5.878995E-01,2.987930E-01,5.569559E-01,2.803840E-01,5.161369E-01,2.676594E-01,4.951191E-01,2.563138E-01,4.663873E-01,2.130705E-01,3.891727E-01,1.916155E-01,3.586551E-01,1.449561E-01,2.754503E-01,1.400496E-01,2.807804E-01,9.219541E-02,2.131865E-01,1.191814E-01,2.998229E-01,8.763089E-02,2.292644E-01
-9.41787,38.50000,1.471703E-01,2.820687E-01,2.138073E-01,4.305864E-01,3.276918E-01,6.421050E-01,3.379454E-01,6.423699E-01,3.050358E-01,5.773062E-01,2.934209E-01,5.479198E-01,2.761167E-01,5.095641E-01,2.641593E-01,4.897428E-01,2.530940E-01,4.623879E-01,2.104598E-01,3.854577E-01,1.889050E-01,3.550487E-01,1.428409E-01,2.719436E-01,1.381751E-01,2.785460E-01,9.133282E-02,2.128508E-01,1.191192E-01,3.028440E-01,8.726959E-02,2.307830E-01
-9.41787,38.60000,1.457850E-01,2.803559E-01,2.118518E-01,4.251834E-01,3.232834E-01,6.357825E-01,3.325135E-01,6.334273E-01,3.007489E-01,5.702097E-01,2.898435E-01,5.420359E-01,2.737858E-01,5.059614E-01,2.627595E-01,4.876733E-01,2.522213E-01,4.615640E-01,2.097737E-01,3.846640E-01,1.881024E-01,3.540403E-01,1.420020E-01,2.704416E-01,1.379335E-01,2.784901E-01,9.177997E-02,2.143831E-01,1.213660E-01,3.091718E-01,8.844376E-02,2.344616E-01
-9.41787,38.70000,1.434559E-01,2.767187E-01,2.083409E-01,4.190273E-01,3.171767E-01,6.254848E-01,3.260341E-01,6.221321E-01,2.956194E-01,5.611369E-01,2.852743E-01,5.342277E-01,2.701874E-01,5.001342E-01,2.597967E-01,4.826127E-01,2.496618E-01,4.579354E-01,2.077407E-01,3.813989E-01,1.859173E-01,3.507694E-01,1.402762E-01,2.673441E-01,1.363819E-01,2.762153E-01,9.091870E-02,2.134756E-01,1.211483E-01,3.109864E-01,8.781459E-02,2.348588E-01
-9.41787,38.80000,1.404101E-01,2.726526E-01,2.040136E-01,4.154719E-01,3.103711E-01,6.161129E-01,3.195238E-01,6.130770E-01,2.905929E-01,5.544041E-01,2.802551E-01,5.272974E-01,2.654672E-01,4.927782E-01,2.550322E-01,4.748591E-01,2.450629E-01,4.511557E-01,2.039924E-01,3.751754E-01,1.818216E-01,3.444700E-01,1.372688E-01,2.621165E-01,1.328319E-01,2.703790E-01,8.762477E-02,2.084273E-01,1.164693E-01,3.050471E-01,8.394711E-02,2.298455E-01
-9.41787,38.90000,1.381400E-01,2.696988E-01,2.009451E-01,4.057165E-01,3.052734E-01,6.058705E-01,3.144400E-01,6.074101E-01,2.865552E-01,5.503102E-01,2.760303E-01,5.228032E-01,2.612955E-01,4.879926E-01,2.507570E-01,4.698459E-01,2.406574E-01,4.466891E-01,2.003743E-01,3.710041E-01,1.780142E-01,3.402447E-01,1.342425E-01,2.584820E-01,1.295600E-01,2.665941E-01,8.478504E-02,2.059894E-01,1.130877E-01,3.044187E-01,8.123118E-02,2.288537E-01
-9.41787,39.00000,1.365637E-01,2.579395E-01,1.966327E-01,3.791578E-01,2.994671E-01,5.702022E-01,3.107466E-01,5.831658E-01,2.836757E-01,5.381902E-01,2.732243E-01,5.171804E-01,2.590257E-01,4.848779E-01,2.486259E-01,4.679060E-01,2.382435E-01,4.453318E-01,1.987619E-01,3.699386E-01,1.763257E-01,3.389246E-01,1.328263E-01,2.568705E-01,1.285789E-01,2.659319E-01,8.344480E-02,2.067518E-01,1.114448E-01,3.093538E-01,8.015037E-02,2.313899E-01
-9.41787,39.10000,1.269586E-01,2.420660E-01,1.795492E-01,3.521201E-01,2.752695E-01,5.300788E-01,2.899279E-01,5.402339E-01,2.690518E-01,4.965926E-01,2.600203E-01,4.792969E-01,2.461846E-01,4.522339E-01,2.368591E-01,4.418682E-01,2.255846E-01,4.258866E-01,1.878792E-01,3.540168E-01,1.678275E-01,3.277966E-01,1.269635E-01,2.483370E-01,1.222053E-01,2.559439E-01,7.665396E-02,1.974550E-01,1.010126E-01,2.955564E-01,7.196162E-02,2.204984E-01
-9.41787,39.20000,1.239439E-01,2.388524E-01,1.753190E-01,3.480585E-01,2.679374E-01,5.214868E-01,2.803150E-01,5.268524E-01,2.594127E-01,4.800399E-01,2.517747E-01,4.652941E-01,2.400250E-01,4.425496E-01,2.321798E-01,4.354295E-01,2.219280E-01,4.219134E-01,1.845038E-01,3.497755E-01,1.636530E-01,3.196440E-01,1.227859E-01,2.413241E-01,1.182227E-01,2.488666E-01,7.487572E-02,1.914515E-01,9.935181E-02,2.878051E-01,6.969341E-02,2.138431E-01
-9.41787,39.30000,1.181720E-01,2.297889E-01,1.672134E-01,3.360990E-01,2.559225E-01,5.047773E-01,2.679774E-01,5.104015E-01,2.481779E-01,4.630669E-01,2.408146E-01,4.482969E-01,2.293052E-01,4.262809E-01,2.203497E-01,4.186677E-01,2.117258E-01,4.048026E-01,1.755739E-01,3.372822E-01,1.566976E-01,3.115504E-01,1.178461E-01,2.353235E-01,1.131370E-01,2.431450E-01,6.963492E-02,1.888437E-01,9.101508E-02,2.858654E-01,6.386732E-02,2.117611E-01
