lon,lat,PGA-0.002105,PGA-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
-6.218,40.500,0.035,0.082,0.024,0.055
-6.218,40.600,0.035,0.082,0.024,0.056
-6.218,40.700,0.035,0.083,0.024,0.056
-6.218,40.800,0.035,0.085,0.024,0.057
-6.218,40.900,0.035,0.087,0.024,0.058
-6.218,41.000,0.036,0.089,0.024,0.059
-6.218,41.100,0.036,0.090,0.024,0.060
-6.218,41.200,0.036,0.091,0.024,0.060
-6.218,41.300,0.037,0.092,0.024,0.061
-6.218,41.400,0.037,0.092,0.024,0.061
-6.218,41.500,0.037,0.093,0.024,0.061
-6.218,41.600,0.037,0.092,0.024,0.061
-6.218,41.700,0.037,0.092,0.024,0.061
-6.218,41.800,0.037,0.091,0.024,0.060
-6.218,41.900,0.037,0.090,0.024,0.060
-6.218,42.000,0.037,0.089,0.024,0.059
-6.218,42.100,0.037,0.088,0.024,0.058
-6.218,42.200,0.037,0.087,0.024,0.057
