lon,lat,mean
-7.41787,39.8,0.092
-7.41787,39.9,0.09
-7.41787,40,0.089
-7.41787,40.1,0.086
-7.41787,40.2,0.085
-7.41787,40.3,0.083
-7.41787,40.4,0.082
-7.41787,40.5,0.081
-7.41787,40.6,0.08
-7.41787,40.7,0.079
-7.41787,40.8,0.078
-7.41787,40.9,0.077
-7.41787,41,0.076
-7.41787,41.1,0.075
-7.41787,41.2,0.075
-7.41787,41.3,0.074
-7.41787,41.4,0.073
-7.41787,41.5,0.072
-7.41787,41.6,0.071
-7.41787,41.7,0.07
-7.41787,41.8,0.069
-7.41787,41.9,0.069
-7.41787,42,0.068
-7.41787,42.1,0.068
-7.41787,42.2,0.068
-7.31787,36.9,0.252
-7.31787,37,0.235
-7.31787,37.1,0.216
-7.31787,37.2,0.194
-7.31787,37.3,0.197
-7.31787,37.4,0.176
-7.31787,37.5,0.163
-7.31787,37.6,0.155
-7.31787,37.7,0.149
-7.31787,37.8,0.144
-7.31787,37.9,0.14
-7.31787,38,0.136
-7.31787,38.1,0.131
-7.31787,38.2,0.13
-7.31787,38.3,0.129
-7.31787,38.4,0.128
-7.31787,38.5,0.123
-7.31787,38.6,0.118
-7.31787,38.7,0.117
-7.31787,38.8,0.116
-7.31787,38.9,0.114
-7.31787,39,0.106
-7.31787,39.1,0.105
-7.31787,39.2,0.104
-7.31787,39.3,0.103
-7.31787,39.4,0.096
-7.31787,39.5,0.095
-7.31787,39.6,0.094
-7.31787,39.7,0.091
-7.31787,39.8,0.09
-7.31787,39.9,0.088
-7.31787,40,0.086
-7.31787,40.1,0.084
-7.31787,40.2,0.083
-7.31787,40.3,0.082
-7.31787,40.4,0.08
-7.31787,40.5,0.079
-7.31787,40.6,0.078
-7.31787,40.7,0.077
-7.31787,40.8,0.077
-7.31787,40.9,0.076
-7.31787,41,0.075
-7.31787,41.1,0.074
-7.31787,41.2,0.073
-7.31787,41.3,0.073
-7.31787,41.4,0.072
-7.31787,41.5,0.071
-7.31787,41.6,0.07
-7.31787,41.7,0.07
-7.31787,41.8,0.069
-7.31787,41.9,0.068
-7.31787,42,0.067
-7.31787,42.1,0.067
-7.31787,42.2,0.067
-7.21787,37,0.23
-7.21787,37.1,0.212
-7.21787,37.2,0.193
-7.21787,37.3,0.169
-7.21787,37.4,0.173
-7.21787,37.5,0.16
-7.21787,37.6,0.15
-7.21787,37.7,0.143
-7.21787,37.8,0.14
-7.21787,37.9,0.136
-7.21787,38,0.13
-7.21787,38.1,0.128
-7.21787,38.2,0.127
-7.21787,38.3,0.126
-7.21787,38.4,0.121
-7.21787,38.5,0.115
-7.21787,38.6,0.115
-7.21787,38.7,0.114
-7.21787,38.8,0.113
-7.21787,38.9,0.106
-7.21787,39,0.103
-7.21787,39.1,0.102
-7.21787,39.2,0.101
-7.21787,39.3,0.096
-7.21787,39.4,0.093
-7.21787,39.5,0.093
-7.21787,39.6,0.092
-7.21787,39.7,0.089
-7.21787,39.8,0.087
-7.21787,39.9,0.086
-7.21787,40,0.084
-7.21787,40.1,0.082
-7.21787,40.2,0.081
-7.21787,40.3,0.08
-7.21787,40.4,0.078
-7.21787,40.5,0.077
-7.21787,40.6,0.076
-7.21787,40.7,0.076
-7.21787,40.8,0.075
-7.21787,40.9,0.074
-7.21787,41,0.073
-7.21787,41.1,0.073
-7.21787,41.2,0.072
-7.21787,41.3,0.072
-7.21787,41.4,0.071
-7.21787,41.5,0.07
-7.21787,41.6,0.07
-7.21787,41.7,0.069
-7.21787,41.8,0.068
-7.21787,41.9,0.067
-7.21787,42,0.067
-7.21787,42.1,0.066
-7.21787,42.2,0.066
-7.11787,37,0.224
-7.11787,37.1,0.207
-7.11787,37.2,0.188
-7.11787,37.3,0.163
-7.11787,37.4,0.138
-7.11787,37.5,0.121
-7.11787,37.6,0.146
-7.11787,37.7,0.14
-7.11787,37.8,0.135
-7.11787,37.9,0.131
-7.11787,38,0.127
-7.11787,38.1,0.126
-7.11787,38.2,0.124
-7.11787,38.3,0.119
-7.11787,38.4,0.114
-7.11787,38.5,0.113
-7.11787,38.6,0.112
-7.11787,38.7,0.11
-7.11787,38.8,0.104
-7.11787,38.9,0.101
-7.11787,39,0.1
-7.11787,39.1,0.099
-7.11787,39.2,0.098
-7.11787,39.3,0.092
-7.11787,39.4,0.091
-7.11787,39.5,0.09
-7.11787,39.6,0.087
-7.11787,39.7,0.086
-7.11787,39.8,0.085
-7.11787,39.9,0.082
-7.11787,40,0.081
-7.11787,40.1,0.08
-7.11787,40.2,0.079
-7.11787,40.3,0.078
-7.11787,40.4,0.076
-7.11787,40.5,0.075
-7.11787,40.6,0.075
-7.11787,40.7,0.074
-7.11787,40.8,0.073
-7.11787,40.9,0.073
-7.11787,41,0.072
-7.11787,41.1,0.071
-7.11787,41.2,0.071
-7.11787,41.3,0.07
-7.11787,41.4,0.07
-7.11787,41.5,0.069
-7.11787,41.6,0.069
-7.11787,41.7,0.068
-7.11787,41.8,0.067
-7.11787,41.9,0.067
-7.11787,42,0.066
-7.11787,42.1,0.065
-7.11787,42.2,0.065
-7.01787,36.9,0.233
-7.01787,37,0.217
-7.01787,37.1,0.201
-7.01787,37.2,0.182
-7.01787,37.3,0.157
-7.01787,37.4,0.134
-7.01787,37.5,0.117
-7.01787,37.6,0.106
-7.01787,37.7,0.136
-7.01787,37.8,0.13
-7.01787,37.9,0.125
-7.01787,38,0.124
-7.01787,38.1,0.118
-7.01787,38.2,0.115
-7.01787,38.3,0.114
-7.01787,38.4,0.111
-7.01787,38.5,0.11
-7.01787,38.6,0.108
-7.01787,38.7,0.105
-7.01787,38.8,0.099
-7.01787,38.9,0.098
-7.01787,39,0.098
-7.01787,39.1,0.097
-7.01787,39.2,0.091
-7.01787,39.3,0.09
-7.01787,39.4,0.089
-7.01787,39.5,0.088
-7.01787,39.6,0.084
-7.01787,39.7,0.084
-7.01787,39.8,0.083
-7.01787,39.9,0.08
-7.01787,40,0.079
-7.01787,40.1,0.078
-7.01787,40.2,0.077
-7.01787,40.3,0.076
-7.01787,40.4,0.075
-7.01787,40.5,0.074
-7.01787,40.6,0.073
-7.01787,40.7,0.072
-7.01787,40.8,0.071
-7.01787,40.9,0.071
-7.01787,41,0.071
-7.01787,41.1,0.07
-7.01787,41.2,0.07
-7.01787,41.3,0.069
-7.01787,41.4,0.069
-7.01787,41.5,0.068
-7.01787,41.6,0.068
-7.01787,41.7,0.067
-7.01787,41.8,0.066
-7.01787,41.9,0.066
-7.01787,42,0.065
-7.01787,42.1,0.064
-7.01787,42.2,0.064
-6.91787,36.9,0.224
-6.91787,37,0.208
-6.91787,37.1,0.192
-6.91787,37.2,0.174
-6.91787,37.3,0.151
-6.91787,37.4,0.131
-6.91787,37.5,0.113
-6.91787,37.6,0.102
-6.91787,37.7,0.093
-6.91787,37.8,0.087
-6.91787,37.9,0.122
-6.91787,38,0.117
-6.91787,38.1,0.114
-6.91787,38.2,0.112
-6.91787,38.3,0.109
-6.91787,38.4,0.108
-6.91787,38.5,0.106
-6.91787,38.6,0.105
-6.91787,38.7,0.097
-6.91787,38.8,0.097
-6.91787,38.9,0.096
-6.91787,39,0.095
-6.91787,39.1,0.091
-6.91787,39.2,0.088
-6.91787,39.3,0.088
-6.91787,39.4,0.086
-6.91787,39.5,0.083
-6.91787,39.6,0.082
-6.91787,39.7,0.082
-6.91787,39.8,0.079
-6.91787,39.9,0.078
-6.91787,40,0.077
-6.91787,40.1,0.076
-6.91787,40.2,0.075
-6.91787,40.3,0.074
-6.91787,40.4,0.073
-6.91787,40.5,0.071
-6.91787,40.6,0.071
-6.91787,40.7,0.07
-6.91787,40.8,0.069
-6.91787,40.9,0.069
-6.91787,41,0.069
-6.91787,41.1,0.068
-6.91787,41.2,0.068
-6.91787,41.3,0.068
-6.91787,41.4,0.067
-6.91787,41.5,0.067
-6.91787,41.6,0.066
-6.91787,41.7,0.066
-6.91787,41.8,0.065
-6.91787,41.9,0.065
-6.91787,42,0.064
-6.91787,42.1,0.064
-6.91787,42.2,0.063
-6.81787,36.9,0.213
-6.81787,37,0.196
-6.81787,37.1,0.179
-6.81787,37.2,0.162
-6.81787,37.3,0.144
-6.81787,37.4,0.126
-6.81787,37.5,0.11
-6.81787,37.6,0.098
-6.81787,37.7,0.09
-6.81787,37.8,0.083
-6.81787,37.9,0.079
-6.81787,38,0.112
-6.81787,38.1,0.111
-6.81787,38.2,0.107
-6.81787,38.3,0.105
-6.81787,38.4,0.104
-6.81787,38.5,0.103
-6.81787,38.6,0.096
-6.81787,38.7,0.095
-6.81787,38.8,0.094
-6.81787,38.9,0.094
-6.81787,39,0.09
-6.81787,39.1,0.087
-6.81787,39.2,0.086
-6.81787,39.3,0.085
-6.81787,39.4,0.082
-6.81787,39.5,0.081
-6.81787,39.6,0.08
-6.81787,39.7,0.078
-6.81787,39.8,0.077
-6.81787,39.9,0.076
-6.81787,40,0.075
-6.81787,40.1,0.074
-6.81787,40.2,0.073
-6.81787,40.3,0.072
-6.81787,40.4,0.07
-6.81787,40.5,0.069
-6.81787,40.6,0.068
-6.81787,40.7,0.068
-6.81787,40.8,0.068
-6.81787,40.9,0.067
-6.81787,41,0.067
-6.81787,41.1,0.067
-6.81787,41.2,0.067
-6.81787,41.3,0.066
-6.81787,41.4,0.066
-6.81787,41.5,0.066
-6.81787,41.6,0.065
-6.81787,41.7,0.065
-6.81787,41.8,0.064
-6.81787,41.9,0.064
-6.81787,42,0.063
-6.81787,42.1,0.063
-6.81787,42.2,0.062
-6.71787,36.9,0.199
-6.71787,37,0.182
-6.71787,37.1,0.166
-6.71787,37.2,0.152
-6.71787,37.3,0.137
-6.71787,37.4,0.122
-6.71787,37.5,0.106
-6.71787,37.6,0.095
-6.71787,37.7,0.086
-6.71787,37.8,0.08
-6.71787,37.9,0.076
-6.71787,38,0.072
-6.71787,38.1,0.07
-6.71787,38.2,0.103
-6.71787,38.3,0.102
-6.71787,38.4,0.102
-6.71787,38.5,0.094
-6.71787,38.6,0.093
-6.71787,38.7,0.093
-6.71787,38.8,0.092
-6.71787,38.9,0.088
-6.71787,39,0.085
-6.71787,39.1,0.084
-6.71787,39.2,0.084
-6.71787,39.3,0.083
-6.71787,39.4,0.079
-6.71787,39.5,0.079
-6.71787,39.6,0.078
-6.71787,39.7,0.076
-6.71787,39.8,0.075
-6.71787,39.9,0.074
-6.71787,40,0.073
-6.71787,40.1,0.072
-6.71787,40.2,0.071
-6.71787,40.3,0.07
-6.71787,40.4,0.068
-6.71787,40.5,0.066
-6.71787,40.6,0.066
-6.71787,40.7,0.066
-6.71787,40.8,0.066
-6.71787,40.9,0.066
-6.71787,41,0.065
-6.71787,41.1,0.065
-6.71787,41.2,0.065
-6.71787,41.3,0.065
-6.71787,41.4,0.065
-6.71787,41.5,0.065
-6.71787,41.6,0.064
-6.71787,41.7,0.064
-6.71787,41.8,0.063
-6.71787,41.9,0.063
-6.71787,42,0.063
-6.71787,42.1,0.062
-6.71787,42.2,0.062
-6.61787,36.9,0.183
-6.61787,37,0.17
-6.61787,37.1,0.156
-6.61787,37.2,0.144
-6.61787,37.3,0.131
-6.61787,37.4,0.118
-6.61787,37.5,0.103
-6.61787,37.6,0.092
-6.61787,37.7,0.083
-6.61787,37.8,0.077
-6.61787,37.9,0.073
-6.61787,38,0.069
-6.61787,38.1,0.067
-6.61787,38.2,0.066
-6.61787,38.3,0.1
-6.61787,38.4,0.093
-6.61787,38.5,0.092
-6.61787,38.6,0.091
-6.61787,38.7,0.091
-6.61787,38.8,0.087
-6.61787,38.9,0.084
-6.61787,39,0.083
-6.61787,39.1,0.082
-6.61787,39.2,0.082
-6.61787,39.3,0.078
-6.61787,39.4,0.077
-6.61787,39.5,0.077
-6.61787,39.6,0.075
-6.61787,39.7,0.073
-6.61787,39.8,0.073
-6.61787,39.9,0.072
-6.61787,40,0.071
-6.61787,40.1,0.07
-6.61787,40.2,0.068
-6.61787,40.3,0.067
-6.61787,40.4,0.065
-6.61787,40.5,0.064
-6.61787,40.6,0.064
-6.61787,40.7,0.064
-6.61787,40.8,0.064
-6.61787,40.9,0.064
-6.61787,41,0.064
-6.61787,41.1,0.064
-6.61787,41.2,0.064
-6.61787,41.3,0.063
-6.61787,41.4,0.063
-6.61787,41.5,0.063
-6.61787,41.6,0.063
-6.61787,41.7,0.063
-6.61787,41.8,0.062
-6.61787,41.9,0.062
-6.61787,42,0.062
-6.61787,42.1,0.061
-6.61787,42.2,0.061
-6.51787,36.9,0.17
-6.51787,37,0.159
-6.51787,37.1,0.147
-6.51787,37.2,0.137
-6.51787,37.3,0.126
-6.51787,37.4,0.115
-6.51787,37.5,0.101
-6.51787,37.6,0.089
-6.51787,37.7,0.081
-6.51787,37.8,0.075
-6.51787,37.9,0.07
-6.51787,38,0.067
-6.51787,38.1,0.064
-6.51787,38.2,0.063
-6.51787,38.3,0.092
-6.51787,38.4,0.09
-6.51787,38.5,0.09
-6.51787,38.6,0.089
-6.51787,38.7,0.085
-6.51787,38.8,0.084
-6.51787,38.9,0.082
-6.51787,39,0.081
-6.51787,39.1,0.079
-6.51787,39.2,0.077
-6.51787,39.3,0.076
-6.51787,39.4,0.075
-6.51787,39.5,0.074
-6.51787,39.6,0.072
-6.51787,39.7,0.072
-6.51787,39.8,0.071
-6.51787,39.9,0.07
-6.51787,40,0.069
-6.51787,40.1,0.068
-6.51787,40.2,0.066
-6.51787,40.3,0.064
-6.51787,40.4,0.063
-6.51787,40.5,0.061
-6.51787,40.6,0.061
-6.51787,40.7,0.061
-6.51787,40.8,0.062
-6.51787,40.9,0.062
-6.51787,41,0.062
-6.51787,41.1,0.062
-6.51787,41.2,0.062
-6.51787,41.3,0.062
-6.51787,41.4,0.062
-6.51787,41.5,0.062
-6.51787,41.6,0.062
-6.51787,41.7,0.062
-6.51787,41.8,0.061
-6.51787,41.9,0.061
-6.51787,42,0.061
-6.51787,42.1,0.06
-6.51787,42.2,0.06
-6.41787,36.9,0.16
-6.41787,37,0.15
-6.41787,37.1,0.14
-6.41787,37.2,0.13
-6.41787,37.3,0.121
-6.41787,37.4,0.111
-6.41787,37.5,0.099
-6.41787,37.6,0.087
-6.41787,37.7,0.079
-6.41787,37.8,0.073
-6.41787,37.9,0.068
-6.41787,38,0.065
-6.41787,38.1,0.062
-6.41787,38.2,0.059
-6.41787,38.3,0.058
-6.41787,38.4,0.088
-6.41787,38.5,0.086
-6.41787,38.6,0.084
-6.41787,38.7,0.083
-6.41787,38.8,0.08
-6.41787,38.9,0.08
-6.41787,39,0.078
-6.41787,39.1,0.076
-6.41787,39.2,0.075
-6.41787,39.3,0.074
-6.41787,39.4,0.073
-6.41787,39.5,0.071
-6.41787,39.6,0.071
-6.41787,39.7,0.07
-6.41787,39.8,0.069
-6.41787,39.9,0.068
-6.41787,40,0.067
-6.41787,40.1,0.065
-6.41787,40.2,0.064
-6.41787,40.3,0.062
-6.41787,40.4,0.06
-6.41787,40.5,0.059
-6.41787,40.6,0.059
-6.41787,40.7,0.059
-6.41787,40.8,0.06
-6.41787,40.9,0.06
-6.41787,41,0.061
-6.41787,41.1,0.061
-6.41787,41.2,0.061
-6.41787,41.3,0.061
-6.41787,41.4,0.061
-6.41787,41.5,0.061
-6.41787,41.6,0.06
-6.41787,41.7,0.06
-6.41787,41.8,0.06
-6.41787,41.9,0.06
-6.41787,42,0.06
-6.41787,42.1,0.059
-6.41787,42.2,0.059
-6.31787,36.9,0.15
-6.31787,37,0.142
-6.31787,37.1,0.133
-6.31787,37.2,0.125
-6.31787,37.3,0.117
-6.31787,37.4,0.108
-6.31787,37.5,0.097
-6.31787,37.6,0.086
-6.31787,37.7,0.077
-6.31787,37.8,0.071
-6.31787,37.9,0.066
-6.31787,38,0.062
-6.31787,38.1,0.059
-6.31787,38.2,0.057
-6.31787,38.3,0.056
-6.31787,38.4,0.055
-6.31787,38.5,0.054
-6.31787,38.6,0.054
-6.31787,38.7,0.079
-6.31787,38.8,0.079
-6.31787,38.9,0.077
-6.31787,39,0.074
-6.31787,39.1,0.074
-6.31787,39.2,0.073
-6.31787,39.3,0.072
-6.31787,39.4,0.07
-6.31787,39.5,0.069
-6.31787,39.6,0.069
-6.31787,39.7,0.068
-6.31787,39.8,0.067
-6.31787,39.9,0.066
-6.31787,40,0.064
-6.31787,40.1,0.063
-6.31787,40.2,0.061
-6.31787,40.3,0.059
-6.31787,40.4,0.058
-6.31787,40.5,0.057
-6.31787,40.6,0.057
-6.31787,40.7,0.057
-6.31787,40.8,0.058
-6.31787,40.9,0.058
-6.31787,41,0.059
-6.31787,41.1,0.059
-6.31787,41.2,0.059
-6.31787,41.3,0.06
-6.31787,41.4,0.059
-6.31787,41.5,0.059
-6.31787,41.6,0.059
-6.31787,41.7,0.059
-6.31787,41.8,0.059
-6.31787,41.9,0.059
-6.31787,42,0.059
-6.31787,42.1,0.058
-6.31787,42.2,0.058
-6.21787,36.9,0.142
-6.21787,37,0.135
-6.21787,37.1,0.128
-6.21787,37.2,0.121
-6.21787,37.3,0.114
-6.21787,37.4,0.106
-6.21787,37.5,0.097
-6.21787,37.6,0.086
-6.21787,37.7,0.076
-6.21787,37.8,0.069
-6.21787,37.9,0.064
-6.21787,38,0.061
-6.21787,38.1,0.058
-6.21787,38.2,0.055
-6.21787,38.3,0.053
-6.21787,38.4,0.052
-6.21787,38.5,0.052
-6.21787,38.6,0.051
-6.21787,38.7,0.051
-6.21787,38.8,0.076
-6.21787,38.9,0.073
-6.21787,39,0.073
-6.21787,39.1,0.072
-6.21787,39.2,0.071
-6.21787,39.3,0.07
-6.21787,39.4,0.068
-6.21787,39.5,0.068
-6.21787,39.6,0.067
-6.21787,39.7,0.066
-6.21787,39.8,0.065
-6.21787,39.9,0.064
-6.21787,40,0.062
-6.21787,40.1,0.06
-6.21787,40.2,0.058
-6.21787,40.3,0.057
-6.21787,40.4,0.056
-6.21787,40.5,0.055
-6.21787,40.6,0.055
-6.21787,40.7,0.055
-6.21787,40.8,0.055
-6.21787,40.9,0.056
-6.21787,41,0.057
-6.21787,41.1,0.058
-6.21787,41.2,0.058
-6.21787,41.3,0.058
-6.21787,41.4,0.058
-6.21787,41.5,0.058
-6.21787,41.6,0.058
-6.21787,41.7,0.058
-6.21787,41.8,0.058
-6.21787,41.9,0.058
-6.21787,42,0.058
-6.21787,42.1,0.058
-6.21787,42.2,0.057
