lon,lat,mean
-7.81787,40.5,0.07
-7.81787,40.6,0.07
-7.81787,40.7,0.07
-7.81787,40.8,0.06
-7.81787,40.9,0.06
-7.81787,41,0.06
-7.81787,41.1,0.06
-7.81787,41.2,0.06
-7.81787,41.3,0.06
-7.81787,41.4,0.05
-7.81787,41.5,0.05
-7.81787,41.6,0.05
-7.81787,41.7,0.05
-7.81787,41.8,0.05
-7.81787,41.9,0.05
-7.81787,42,0.05
-7.81787,42.1,0.05
-7.81787,42.2,0.05
-7.71787,36.9,0.2
-7.71787,37,0.2
-7.71787,37.1,0.19
-7.71787,37.2,0.18
-7.71787,37.3,0.16
-7.71787,37.4,0.15
-7.71787,37.5,0.14
-7.71787,37.6,0.13
-7.71787,37.7,0.12
-7.71787,37.8,0.12
-7.71787,37.9,0.11
-7.71787,38,0.11
-7.71787,38.1,0.11
-7.71787,38.2,0.1
-7.71787,38.3,0.1
-7.71787,38.4,0.1
-7.71787,38.5,0.1
-7.71787,38.6,0.1
-7.71787,38.7,0.09
-7.71787,38.8,0.09
-7.71787,38.9,0.09
-7.71787,39,0.09
-7.71787,39.1,0.09
-7.71787,39.2,0.09
-7.71787,39.3,0.09
-7.71787,39.4,0.09
-7.71787,39.5,0.08
-7.71787,39.6,0.08
-7.71787,39.7,0.08
-7.71787,39.8,0.08
-7.71787,39.9,0.08
-7.71787,40,0.08
-7.71787,40.1,0.07
-7.71787,40.2,0.07
-7.71787,40.3,0.07
-7.71787,40.4,0.07
-7.71787,40.5,0.07
-7.71787,40.6,0.07
-7.71787,40.7,0.06
-7.71787,40.8,0.06
-7.71787,40.9,0.06
-7.71787,41,0.06
-7.71787,41.1,0.06
-7.71787,41.2,0.06
-7.71787,41.3,0.05
-7.71787,41.4,0.05
-7.71787,41.5,0.05
-7.71787,41.6,0.05
-7.71787,41.7,0.05
-7.71787,41.8,0.05
-7.71787,41.9,0.05
-7.71787,42,0.05
-7.71787,42.1,0.05
-7.71787,42.2,0.05
-7.61787,36.9,0.2
-7.61787,37,0.19
-7.61787,37.1,0.18
-7.61787,37.2,0.17
-7.61787,37.3,0.16
-7.61787,37.4,0.15
-7.61787,37.5,0.14
-7.61787,37.6,0.13
-7.61787,37.7,0.12
-7.61787,37.8,0.11
-7.61787,37.9,0.11
-7.61787,38,0.11
-7.61787,38.1,0.1
-7.61787,38.2,0.1
-7.61787,38.3,0.1
-7.61787,38.4,0.09
-7.61787,38.5,0.09
-7.61787,38.6,0.09
-7.61787,38.7,0.09
-7.61787,38.8,0.09
-7.61787,38.9,0.09
-7.61787,39,0.09
-7.61787,39.1,0.09
-7.61787,39.2,0.09
-7.61787,39.3,0.08
-7.61787,39.4,0.08
-7.61787,39.5,0.08
-7.61787,39.6,0.08
-7.61787,39.7,0.08
-7.61787,39.8,0.08
-7.61787,39.9,0.08
-7.61787,40,0.07
-7.61787,40.1,0.07
-7.61787,40.2,0.07
-7.61787,40.3,0.07
-7.61787,40.4,0.07
-7.61787,40.5,0.07
-7.61787,40.6,0.06
-7.61787,40.7,0.06
-7.61787,40.8,0.06
-7.61787,40.9,0.06
-7.61787,41,0.06
-7.61787,41.1,0.06
-7.61787,41.2,0.06
-7.61787,41.3,0.05
-7.61787,41.4,0.05
-7.61787,41.5,0.05
-7.61787,41.6,0.05
-7.61787,41.7,0.05
-7.61787,41.8,0.05
-7.61787,41.9,0.05
-7.61787,42,0.05
-7.61787,42.1,0.05
-7.61787,42.2,0.05
-7.51787,36.9,0.2
-7.51787,37,0.19
-7.51787,37.1,0.18
-7.51787,37.2,0.17
-7.51787,37.3,0.16
-7.51787,37.4,0.14
-7.51787,37.5,0.13
-7.51787,37.6,0.12
-7.51787,37.7,0.12
-7.51787,37.8,0.11
-7.51787,37.9,0.11
-7.51787,38,0.1
-7.51787,38.1,0.1
-7.51787,38.2,0.1
-7.51787,38.3,0.09
-7.51787,38.4,0.09
-7.51787,38.5,0.09
-7.51787,38.6,0.09
-7.51787,38.7,0.09
-7.51787,38.8,0.09
-7.51787,38.9,0.09
-7.51787,39,0.08
-7.51787,39.1,0.08
-7.51787,39.2,0.08
-7.51787,39.3,0.08
-7.51787,39.4,0.08
-7.51787,39.5,0.08
-7.51787,39.6,0.08
-7.51787,39.7,0.08
-7.51787,39.8,0.07
-7.51787,39.9,0.07
-7.51787,40,0.07
-7.51787,40.1,0.07
-7.51787,40.2,0.07
-7.51787,40.3,0.07
-7.51787,40.4,0.07
-7.51787,40.5,0.06
-7.51787,40.6,0.06
-7.51787,40.7,0.06
-7.51787,40.8,0.06
-7.51787,40.9,0.06
-7.51787,41,0.06
-7.51787,41.1,0.06
-7.51787,41.2,0.05
-7.51787,41.3,0.05
-7.51787,41.4,0.05
-7.51787,41.5,0.05
-7.51787,41.6,0.05
-7.51787,41.7,0.05
-7.51787,41.8,0.05
-7.51787,41.9,0.05
-7.51787,42,0.05
-7.51787,42.1,0.05
-7.51787,42.2,0.05
-7.41787,36.9,0.2
-7.41787,37,0.19
-7.41787,37.1,0.18
-7.41787,37.2,0.17
-7.41787,37.3,0.15
-7.41787,37.4,0.14
-7.41787,37.5,0.13
-7.41787,37.6,0.12
-7.41787,37.7,0.11
-7.41787,37.8,0.11
-7.41787,37.9,0.1
-7.41787,38,0.1
-7.41787,38.1,0.09
-7.41787,38.2,0.09
-7.41787,38.3,0.09
-7.41787,38.4,0.09
-7.41787,38.5,0.09
-7.41787,38.6,0.08
-7.41787,38.7,0.08
-7.41787,38.8,0.08
-7.41787,38.9,0.08
-7.41787,39,0.08
-7.41787,39.1,0.08
-7.41787,39.2,0.08
-7.41787,39.3,0.08
-7.41787,39.4,0.08
-7.41787,39.5,0.08
-7.41787,39.6,0.07
-7.41787,39.7,0.07
