lon,lat,mean
-8.51787,40.9,0.06636126
-8.51787,41,0.0647629
-8.51787,41.1,0.06326505
-8.51787,41.2,0.06161911
-8.51787,41.3,0.05982026
-8.51787,41.4,0.05847127
-8.51787,41.5,0.05740898
-8.51787,41.6,0.05636989
-8.51787,41.7,0.05542457
-8.51787,41.8,0.05455401
-8.51787,41.9,0.05392865
-8.51787,42,0.05336246
-8.51787,42.1,0.05272918
-8.51787,42.2,0.05223438
-8.41787,36.9,0.2375062
-8.41787,37,0.2096987
-8.41787,37.1,0.1932459
-8.41787,37.2,0.1828367
-8.41787,37.3,0.1727329
-8.41787,37.4,0.1611921
-8.41787,37.5,0.1448932
-8.41787,37.6,0.1326692
-8.41787,37.7,0.1245377
-8.41787,37.8,0.1174942
-8.41787,37.9,0.1126019
-8.41787,38,0.1118295
-8.41787,38.1,0.1137079
-8.41787,38.2,0.1189837
-8.41787,38.3,0.1227597
-8.41787,38.4,0.1257017
-8.41787,38.5,0.1289369
-8.41787,38.6,0.1333358
-8.41787,38.7,0.1373031
-8.41787,38.8,0.1393594
-8.41787,38.9,0.1412858
-8.41787,39,0.1429166
-8.41787,39.1,0.1417372
-8.41787,39.2,0.1388466
-8.41787,39.3,0.1357234
-8.41787,39.4,0.1306995
-8.41787,39.5,0.1200151
-8.41787,39.6,0.1098562
-8.41787,39.7,0.1024609
-8.41787,39.8,0.09729916
-8.41787,39.9,0.09233474
-8.41787,40,0.08688553
-8.41787,40.1,0.08321232
-8.41787,40.2,0.08089355
-8.41787,40.3,0.07868703
-8.41787,40.4,0.07689337
-8.41787,40.5,0.0743844
-8.41787,40.6,0.0721987
-8.41787,40.7,0.07042595
-8.41787,40.8,0.06851877
-8.41787,40.9,0.06617335
-8.41787,41,0.06446475
-8.41787,41.1,0.06284752
-8.41787,41.2,0.06139212
-8.41787,41.3,0.05964536
-8.41787,41.4,0.05833771
-8.41787,41.5,0.05731644
-8.41787,41.6,0.05634261
-8.41787,41.7,0.0554
-8.41787,41.8,0.05465956
-8.41787,41.9,0.05403086
-8.41787,42,0.05349994
-8.41787,42.1,0.05295863
-8.41787,42.2,0.05246707
-8.31787,36.9,0.2435084
-8.31787,37,0.2132507
-8.31787,37.1,0.1952208
-8.31787,37.2,0.1840199
-8.31787,37.3,0.1730897
-8.31787,37.4,0.1606853
-8.31787,37.5,0.1438539
-8.31787,37.6,0.1316789
-8.31787,37.7,0.1228487
-8.31787,37.8,0.1158546
-8.31787,37.9,0.1105718
-8.31787,38,0.1088404
