lon,lat,mean
-7.41787,39.8,0.063
-7.41787,39.9,0.061
-7.41787,40,0.06
-7.41787,40.1,0.057
-7.41787,40.2,0.056
-7.41787,40.3,0.055
-7.41787,40.4,0.054
-7.41787,40.5,0.054
-7.41787,40.6,0.053
-7.41787,40.7,0.053
-7.41787,40.8,0.052
-7.41787,40.9,0.051
-7.41787,41,0.05
-7.41787,41.1,0.05
-7.41787,41.2,0.049
-7.41787,41.3,0.048
-7.41787,41.4,0.048
-7.41787,41.5,0.047
-7.41787,41.6,0.047
-7.41787,41.7,0.046
-7.41787,41.8,0.045
-7.41787,41.9,0.045
-7.41787,42,0.044
-7.41787,42.1,0.044
-7.41787,42.2,0.044
-7.31787,36.9,0.161
-7.31787,37,0.15
-7.31787,37.1,0.139
-7.31787,37.2,0.127
-7.31787,37.3,0.149
-7.31787,37.4,0.136
-7.31787,37.5,0.13
-7.31787,37.6,0.126
-7.31787,37.7,0.122
-7.31787,37.8,0.119
-7.31787,37.9,0.116
-7.31787,38,0.113
-7.31787,38.1,0.107
-7.31787,38.2,0.106
-7.31787,38.3,0.105
-7.31787,38.4,0.104
-7.31787,38.5,0.098
-7.31787,38.6,0.092
-7.31787,38.7,0.091
-7.31787,38.8,0.09
-7.31787,38.9,0.088
-7.31787,39,0.078
-7.31787,39.1,0.077
-7.31787,39.2,0.077
-7.31787,39.3,0.075
-7.31787,39.4,0.067
-7.31787,39.5,0.066
-7.31787,39.6,0.066
-7.31787,39.7,0.062
-7.31787,39.8,0.061
-7.31787,39.9,0.059
-7.31787,40,0.056
-7.31787,40.1,0.055
-7.31787,40.2,0.055
-7.31787,40.3,0.054
-7.31787,40.4,0.053
-7.31787,40.5,0.052
-7.31787,40.6,0.052
-7.31787,40.7,0.051
-7.31787,40.8,0.051
-7.31787,40.9,0.05
-7.31787,41,0.049
-7.31787,41.1,0.049
-7.31787,41.2,0.048
-7.31787,41.3,0.048
-7.31787,41.4,0.047
-7.31787,41.5,0.047
-7.31787,41.6,0.046
-7.31787,41.7,0.045
-7.31787,41.8,0.045
-7.31787,41.9,0.044
-7.31787,42,0.044
-7.31787,42.1,0.043
-7.31787,42.2,0.043
-7.21787,37,0.147
-7.21787,37.1,0.137
-7.21787,37.2,0.125
-7.21787,37.3,0.112
-7.21787,37.4,0.134
-7.21787,37.5,0.128
-7.21787,37.6,0.121
-7.21787,37.7,0.117
-7.21787,37.8,0.116
-7.21787,37.9,0.112
-7.21787,38,0.107
-7.21787,38.1,0.105
-7.21787,38.2,0.104
-7.21787,38.3,0.103
-7.21787,38.4,0.098
-7.21787,38.5,0.091
-7.21787,38.6,0.09
-7.21787,38.7,0.089
-7.21787,38.8,0.088
-7.21787,38.9,0.08
-7.21787,39,0.076
-7.21787,39.1,0.075
-7.21787,39.2,0.075
-7.21787,39.3,0.069
-7.21787,39.4,0.065
-7.21787,39.5,0.065
-7.21787,39.6,0.064
-7.21787,39.7,0.061
-7.21787,39.8,0.058
-7.21787,39.9,0.058
-7.21787,40,0.055
-7.21787,40.1,0.054
-7.21787,40.2,0.053
-7.21787,40.3,0.052
-7.21787,40.4,0.051
-7.21787,40.5,0.051
-7.21787,40.6,0.05
-7.21787,40.7,0.05
-7.21787,40.8,0.049
-7.21787,40.9,0.049
-7.21787,41,0.048
-7.21787,41.1,0.048
-7.21787,41.2,0.047
-7.21787,41.3,0.047
-7.21787,41.4,0.046
-7.21787,41.5,0.046
-7.21787,41.6,0.045
-7.21787,41.7,0.045
-7.21787,41.8,0.044
-7.21787,41.9,0.044
-7.21787,42,0.043
-7.21787,42.1,0.043
-7.21787,42.2,0.042
-7.11787,37,0.144
-7.11787,37.1,0.134
-7.11787,37.2,0.123
-7.11787,37.3,0.107
-7.11787,37.4,0.093
-7.11787,37.5,0.083
-7.11787,37.6,0.118
-7.11787,37.7,0.115
-7.11787,37.8,0.112
-7.11787,37.9,0.108
-7.11787,38,0.105
-7.11787,38.1,0.104
-7.11787,38.2,0.102
-7.11787,38.3,0.096
-7.11787,38.4,0.09
-7.11787,38.5,0.089
-7.11787,38.6,0.088
-7.11787,38.7,0.086
-7.11787,38.8,0.079
-7.11787,38.9,0.076
-7.11787,39,0.074
-7.11787,39.1,0.074
-7.11787,39.2,0.073
-7.11787,39.3,0.066
-7.11787,39.4,0.064
-7.11787,39.5,0.063
-7.11787,39.6,0.06
-7.11787,39.7,0.058
-7.11787,39.8,0.057
-7.11787,39.9,0.054
-7.11787,40,0.053
-7.11787,40.1,0.053
-7.11787,40.2,0.052
-7.11787,40.3,0.051
-7.11787,40.4,0.05
-7.11787,40.5,0.05
-7.11787,40.6,0.049
-7.11787,40.7,0.048
-7.11787,40.8,0.048
-7.11787,40.9,0.048
-7.11787,41,0.047
-7.11787,41.1,0.047
-7.11787,41.2,0.046
-7.11787,41.3,0.046
-7.11787,41.4,0.046
-7.11787,41.5,0.045
-7.11787,41.6,0.045
-7.11787,41.7,0.044
-7.11787,41.8,0.044
-7.11787,41.9,0.043
-7.11787,42,0.043
-7.11787,42.1,0.042
-7.11787,42.2,0.042
-7.01787,36.9,0.149
-7.01787,37,0.139
-7.01787,37.1,0.129
-7.01787,37.2,0.119
-7.01787,37.3,0.104
-7.01787,37.4,0.09
-7.01787,37.5,0.081
-7.01787,37.6,0.074
-7.01787,37.7,0.112
-7.01787,37.8,0.107
-7.01787,37.9,0.103
-7.01787,38,0.102
-7.01787,38.1,0.096
-7.01787,38.2,0.093
-7.01787,38.3,0.092
-7.01787,38.4,0.088
-7.01787,38.5,0.088
-7.01787,38.6,0.085
-7.01787,38.7,0.082
-7.01787,38.8,0.075
-7.01787,38.9,0.074
-7.01787,39,0.073
-7.01787,39.1,0.072
-7.01787,39.2,0.065
-7.01787,39.3,0.064
-7.01787,39.4,0.062
-7.01787,39.5,0.062
-7.01787,39.6,0.058
-7.01787,39.7,0.057
-7.01787,39.8,0.055
-7.01787,39.9,0.053
-7.01787,40,0.052
-7.01787,40.1,0.051
-7.01787,40.2,0.05
-7.01787,40.3,0.05
-7.01787,40.4,0.049
-7.01787,40.5,0.048
-7.01787,40.6,0.048
-7.01787,40.7,0.047
-7.01787,40.8,0.047
-7.01787,40.9,0.047
-7.01787,41,0.046
-7.01787,41.1,0.046
-7.01787,41.2,0.045
-7.01787,41.3,0.045
-7.01787,41.4,0.045
-7.01787,41.5,0.044
-7.01787,41.6,0.044
-7.01787,41.7,0.043
-7.01787,41.8,0.043
-7.01787,41.9,0.042
-7.01787,42,0.042
-7.01787,42.1,0.041
-7.01787,42.2,0.041
-6.91787,36.9,0.143
-6.91787,37,0.134
-6.91787,37.1,0.124
-6.91787,37.2,0.114
-6.91787,37.3,0.1
-6.91787,37.4,0.088
-6.91787,37.5,0.078
-6.91787,37.6,0.071
-6.91787,37.7,0.066
-6.91787,37.8,0.062
-6.91787,37.9,0.101
-6.91787,38,0.095
-6.91787,38.1,0.092
-6.91787,38.2,0.091
-6.91787,38.3,0.088
-6.91787,38.4,0.087
-6.91787,38.5,0.084
-6.91787,38.6,0.083
-6.91787,38.7,0.074
-6.91787,38.8,0.073
-6.91787,38.9,0.072
-6.91787,39,0.071
-6.91787,39.1,0.067
-6.91787,39.2,0.063
-6.91787,39.3,0.062
-6.91787,39.4,0.061
-6.91787,39.5,0.057
-6.91787,39.6,0.056
-6.91787,39.7,0.055
-6.91787,39.8,0.052
-6.91787,39.9,0.051
-6.91787,40,0.05
-6.91787,40.1,0.05
-6.91787,40.2,0.049
-6.91787,40.3,0.049
-6.91787,40.4,0.048
-6.91787,40.5,0.047
-6.91787,40.6,0.046
-6.91787,40.7,0.046
-6.91787,40.8,0.046
-6.91787,40.9,0.045
-6.91787,41,0.045
-6.91787,41.1,0.045
-6.91787,41.2,0.044
-6.91787,41.3,0.044
-6.91787,41.4,0.044
-6.91787,41.5,0.043
-6.91787,41.6,0.043
-6.91787,41.7,0.043
-6.91787,41.8,0.042
-6.91787,41.9,0.042
-6.91787,42,0.041
-6.91787,42.1,0.041
-6.91787,42.2,0.04
-6.81787,36.9,0.137
-6.81787,37,0.126
-6.81787,37.1,0.116
-6.81787,37.2,0.106
-6.81787,37.3,0.096
-6.81787,37.4,0.085
-6.81787,37.5,0.075
-6.81787,37.6,0.069
-6.81787,37.7,0.063
-6.81787,37.8,0.059
-6.81787,37.9,0.056
-6.81787,38,0.091
-6.81787,38.1,0.09
-6.81787,38.2,0.087
-6.81787,38.3,0.084
-6.81787,38.4,0.083
-6.81787,38.5,0.082
-6.81787,38.6,0.073
-6.81787,38.7,0.072
-6.81787,38.8,0.071
-6.81787,38.9,0.071
-6.81787,39,0.066
-6.81787,39.1,0.062
-6.81787,39.2,0.062
-6.81787,39.3,0.061
-6.81787,39.4,0.057
-6.81787,39.5,0.055
-6.81787,39.6,0.055
-6.81787,39.7,0.052
-6.81787,39.8,0.05
-6.81787,39.9,0.05
-6.81787,40,0.049
-6.81787,40.1,0.048
-6.81787,40.2,0.048
-6.81787,40.3,0.047
-6.81787,40.4,0.046
-6.81787,40.5,0.045
-6.81787,40.6,0.045
-6.81787,40.7,0.045
-6.81787,40.8,0.044
-6.81787,40.9,0.044
-6.81787,41,0.044
-6.81787,41.1,0.044
-6.81787,41.2,0.043
-6.81787,41.3,0.043
-6.81787,41.4,0.043
-6.81787,41.5,0.042
-6.81787,41.6,0.042
-6.81787,41.7,0.042
-6.81787,41.8,0.041
-6.81787,41.9,0.041
-6.81787,42,0.041
-6.81787,42.1,0.04
-6.81787,42.2,0.04
-6.71787,36.9,0.129
-6.71787,37,0.118
-6.71787,37.1,0.108
-6.71787,37.2,0.1
-6.71787,37.3,0.091
-6.71787,37.4,0.082
-6.71787,37.5,0.073
-6.71787,37.6,0.066
-6.71787,37.7,0.061
-6.71787,37.8,0.057
-6.71787,37.9,0.054
-6.71787,38,0.052
-6.71787,38.1,0.049
-6.71787,38.2,0.083
-6.71787,38.3,0.082
-6.71787,38.4,0.082
-6.71787,38.5,0.073
-6.71787,38.6,0.072
-6.71787,38.7,0.071
-6.71787,38.8,0.07
-6.71787,38.9,0.066
-6.71787,39,0.061
-6.71787,39.1,0.06
-6.71787,39.2,0.06
-6.71787,39.3,0.059
-6.71787,39.4,0.054
-6.71787,39.5,0.054
-6.71787,39.6,0.053
-6.71787,39.7,0.05
-6.71787,39.8,0.049
-6.71787,39.9,0.048
-6.71787,40,0.048
-6.71787,40.1,0.047
-6.71787,40.2,0.046
-6.71787,40.3,0.046
-6.71787,40.4,0.044
-6.71787,40.5,0.044
-6.71787,40.6,0.043
-6.71787,40.7,0.043
-6.71787,40.8,0.043
-6.71787,40.9,0.043
-6.71787,41,0.042
-6.71787,41.1,0.042
-6.71787,41.2,0.042
-6.71787,41.3,0.042
-6.71787,41.4,0.042
-6.71787,41.5,0.042
-6.71787,41.6,0.041
-6.71787,41.7,0.041
-6.71787,41.8,0.041
-6.71787,41.9,0.04
-6.71787,42,0.04
-6.71787,42.1,0.04
-6.71787,42.2,0.039
-6.61787,36.9,0.119
-6.61787,37,0.111
-6.61787,37.1,0.102
-6.61787,37.2,0.095
-6.61787,37.3,0.088
-6.61787,37.4,0.079
-6.61787,37.5,0.07
-6.61787,37.6,0.063
-6.61787,37.7,0.058
-6.61787,37.8,0.055
-6.61787,37.9,0.052
-6.61787,38,0.049
-6.61787,38.1,0.047
-6.61787,38.2,0.046
-6.61787,38.3,0.081
-6.61787,38.4,0.072
-6.61787,38.5,0.071
-6.61787,38.6,0.07
-6.61787,38.7,0.069
-6.61787,38.8,0.065
-6.61787,38.9,0.061
-6.61787,39,0.06
-6.61787,39.1,0.059
-6.61787,39.2,0.058
-6.61787,39.3,0.055
-6.61787,39.4,0.053
-6.61787,39.5,0.052
-6.61787,39.6,0.05
-6.61787,39.7,0.048
-6.61787,39.8,0.047
-6.61787,39.9,0.047
-6.61787,40,0.046
-6.61787,40.1,0.046
-6.61787,40.2,0.045
-6.61787,40.3,0.044
-6.61787,40.4,0.043
-6.61787,40.5,0.042
-6.61787,40.6,0.042
-6.61787,40.7,0.042
-6.61787,40.8,0.041
-6.61787,40.9,0.041
-6.61787,41,0.041
-6.61787,41.1,0.041
-6.61787,41.2,0.041
-6.61787,41.3,0.041
-6.61787,41.4,0.041
-6.61787,41.5,0.041
-6.61787,41.6,0.04
-6.61787,41.7,0.04
-6.61787,41.8,0.04
-6.61787,41.9,0.04
-6.61787,42,0.039
-6.61787,42.1,0.039
-6.61787,42.2,0.039
-6.51787,36.9,0.112
-6.51787,37,0.104
-6.51787,37.1,0.097
-6.51787,37.2,0.09
-6.51787,37.3,0.083
-6.51787,37.4,0.077
-6.51787,37.5,0.069
-6.51787,37.6,0.062
-6.51787,37.7,0.057
-6.51787,37.8,0.052
-6.51787,37.9,0.049
-6.51787,38,0.047
-6.51787,38.1,0.046
-6.51787,38.2,0.045
-6.51787,38.3,0.072
-6.51787,38.4,0.07
-6.51787,38.5,0.07
-6.51787,38.6,0.069
-6.51787,38.7,0.064
-6.51787,38.8,0.063
-6.51787,38.9,0.06
-6.51787,39,0.059
-6.51787,39.1,0.057
-6.51787,39.2,0.054
-6.51787,39.3,0.053
-6.51787,39.4,0.052
-6.51787,39.5,0.05
-6.51787,39.6,0.048
-6.51787,39.7,0.047
-6.51787,39.8,0.046
-6.51787,39.9,0.046
-6.51787,40,0.045
-6.51787,40.1,0.044
-6.51787,40.2,0.043
-6.51787,40.3,0.042
-6.51787,40.4,0.041
-6.51787,40.5,0.04
-6.51787,40.6,0.04
-6.51787,40.7,0.04
-6.51787,40.8,0.04
-6.51787,40.9,0.04
-6.51787,41,0.04
-6.51787,41.1,0.04
-6.51787,41.2,0.04
-6.51787,41.3,0.04
-6.51787,41.4,0.04
-6.51787,41.5,0.04
-6.51787,41.6,0.039
-6.51787,41.7,0.039
-6.51787,41.8,0.039
-6.51787,41.9,0.039
-6.51787,42,0.039
-6.51787,42.1,0.038
-6.51787,42.2,0.038
-6.41787,36.9,0.105
-6.41787,37,0.098
-6.41787,37.1,0.092
-6.41787,37.2,0.086
-6.41787,37.3,0.08
-6.41787,37.4,0.074
-6.41787,37.5,0.067
-6.41787,37.6,0.06
-6.41787,37.7,0.055
-6.41787,37.8,0.051
-6.41787,37.9,0.048
-6.41787,38,0.046
-6.41787,38.1,0.043
-6.41787,38.2,0.041
-6.41787,38.3,0.04
-6.41787,38.4,0.069
-6.41787,38.5,0.066
-6.41787,38.6,0.064
-6.41787,38.7,0.062
-6.41787,38.8,0.059
-6.41787,38.9,0.059
-6.41787,39,0.056
-6.41787,39.1,0.053
-6.41787,39.2,0.053
-6.41787,39.3,0.052
-6.41787,39.4,0.049
-6.41787,39.5,0.047
-6.41787,39.6,0.047
-6.41787,39.7,0.046
-6.41787,39.8,0.045
-6.41787,39.9,0.044
-6.41787,40,0.044
-6.41787,40.1,0.043
-6.41787,40.2,0.041
-6.41787,40.3,0.04
-6.41787,40.4,0.039
-6.41787,40.5,0.039
-6.41787,40.6,0.038
-6.41787,40.7,0.038
-6.41787,40.8,0.039
-6.41787,40.9,0.039
-6.41787,41,0.039
-6.41787,41.1,0.039
-6.41787,41.2,0.039
-6.41787,41.3,0.039
-6.41787,41.4,0.039
-6.41787,41.5,0.039
-6.41787,41.6,0.039
-6.41787,41.7,0.039
-6.41787,41.8,0.038
-6.41787,41.9,0.038
-6.41787,42,0.038
-6.41787,42.1,0.038
-6.41787,42.2,0.037
-6.31787,36.9,0.099
-6.31787,37,0.093
-6.31787,37.1,0.088
-6.31787,37.2,0.083
-6.31787,37.3,0.078
-6.31787,37.4,0.072
-6.31787,37.5,0.066
-6.31787,37.6,0.059
-6.31787,37.7,0.054
-6.31787,37.8,0.05
-6.31787,37.9,0.047
-6.31787,38,0.043
-6.31787,38.1,0.041
-6.31787,38.2,0.04
-6.31787,38.3,0.039
-6.31787,38.4,0.038
-6.31787,38.5,0.037
-6.31787,38.6,0.037
-6.31787,38.7,0.059
-6.31787,38.8,0.058
-6.31787,38.9,0.056
-6.31787,39,0.053
-6.31787,39.1,0.052
-6.31787,39.2,0.052
-6.31787,39.3,0.049
-6.31787,39.4,0.047
-6.31787,39.5,0.046
-6.31787,39.6,0.045
-6.31787,39.7,0.044
-6.31787,39.8,0.044
-6.31787,39.9,0.043
-6.31787,40,0.042
-6.31787,40.1,0.041
-6.31787,40.2,0.04
-6.31787,40.3,0.039
-6.31787,40.4,0.038
-6.31787,40.5,0.037
-6.31787,40.6,0.037
-6.31787,40.7,0.037
-6.31787,40.8,0.037
-6.31787,40.9,0.038
-6.31787,41,0.038
-6.31787,41.1,0.038
-6.31787,41.2,0.038
-6.31787,41.3,0.038
-6.31787,41.4,0.038
-6.31787,41.5,0.038
-6.31787,41.6,0.038
-6.31787,41.7,0.038
-6.31787,41.8,0.038
-6.31787,41.9,0.037
-6.31787,42,0.037
-6.31787,42.1,0.037
-6.31787,42.2,0.037
-6.21787,36.9,0.094
-6.21787,37,0.089
-6.21787,37.1,0.085
-6.21787,37.2,0.08
-6.21787,37.3,0.076
-6.21787,37.4,0.071
-6.21787,37.5,0.065
-6.21787,37.6,0.059
-6.21787,37.7,0.053
-6.21787,37.8,0.048
-6.21787,37.9,0.045
-6.21787,38,0.042
-6.21787,38.1,0.04
-6.21787,38.2,0.038
-6.21787,38.3,0.036
-6.21787,38.4,0.036
-6.21787,38.5,0.035
-6.21787,38.6,0.034
-6.21787,38.7,0.034
-6.21787,38.8,0.056
-6.21787,38.9,0.053
-6.21787,39,0.052
-6.21787,39.1,0.051
-6.21787,39.2,0.049
-6.21787,39.3,0.047
-6.21787,39.4,0.046
-6.21787,39.5,0.045
-6.21787,39.6,0.044
-6.21787,39.7,0.043
-6.21787,39.8,0.042
-6.21787,39.9,0.041
-6.21787,40,0.04
-6.21787,40.1,0.039
-6.21787,40.2,0.038
-6.21787,40.3,0.037
-6.21787,40.4,0.036
-6.21787,40.5,0.036
-6.21787,40.6,0.035
-6.21787,40.7,0.035
-6.21787,40.8,0.036
-6.21787,40.9,0.036
-6.21787,41,0.037
-6.21787,41.1,0.037
-6.21787,41.2,0.037
-6.21787,41.3,0.037
-6.21787,41.4,0.037
-6.21787,41.5,0.037
-6.21787,41.6,0.037
-6.21787,41.7,0.037
-6.21787,41.8,0.037
-6.21787,41.9,0.037
-6.21787,42,0.036
-6.21787,42.1,0.036
-6.21787,42.2,0.036
