lat,lon,region,vs30,vs30measured,xvf,z1pt0,z2pt5
40.7,-6.61787,5,800,TRUE,150,31.07,0.57
40.8,-6.61787,5,800,TRUE,150,31.07,0.57
40.9,-6.61787,5,800,TRUE,150,31.07,0.57
41,-6.61787,5,800,TRUE,150,31.07,0.57
41.1,-6.61787,5,800,TRUE,150,31.07,0.57
41.2,-6.61787,5,800,TRUE,150,31.07,0.57
41.3,-6.61787,5,800,TRUE,150,31.07,0.57
41.4,-6.61787,5,800,TRUE,150,31.07,0.57
41.5,-6.61787,5,800,TRUE,150,31.07,0.57
41.6,-6.61787,5,800,TRUE,150,31.07,0.57
41.7,-6.61787,5,800,TRUE,150,31.07,0.57
41.8,-6.61787,5,800,TRUE,150,31.07,0.57
41.9,-6.61787,5,800,TRUE,150,31.07,0.57
42,-6.61787,5,800,TRUE,150,31.07,0.57
42.1,-6.61787,5,800,TRUE,150,31.07,0.57
42.2,-6.61787,5,800,TRUE,150,31.07,0.57
36.9,-6.51787,0,800,TRUE,150,31.07,0.57
37,-6.51787,0,800,TRUE,150,31.07,0.57
37.1,-6.51787,0,800,TRUE,150,31.07,0.57
37.2,-6.51787,0,800,TRUE,150,31.07,0.57
37.3,-6.51787,0,800,TRUE,150,31.07,0.57
37.4,-6.51787,0,800,TRUE,150,31.07,0.57
37.5,-6.51787,0,800,TRUE,150,31.07,0.57
37.6,-6.51787,0,800,TRUE,150,31.07,0.57
37.7,-6.51787,0,800,TRUE,150,31.07,0.57
37.8,-6.51787,0,800,TRUE,150,31.07,0.57
37.9,-6.51787,0,800,TRUE,150,31.07,0.57
38,-6.51787,0,800,TRUE,150,31.07,0.57
38.1,-6.51787,0,800,TRUE,150,31.07,0.57
38.2,-6.51787,0,800,TRUE,150,31.07,0.57
38.3,-6.51787,5,800,TRUE,150,31.07,0.57
38.4,-6.51787,5,800,TRUE,150,31.07,0.57
38.5,-6.51787,5,800,TRUE,150,31.07,0.57
38.6,-6.51787,5,800,TRUE,150,31.07,0.57
38.7,-6.51787,5,800,TRUE,150,31.07,0.57
38.8,-6.51787,5,800,TRUE,150,31.07,0.57
38.9,-6.51787,5,800,TRUE,150,31.07,0.57
39,-6.51787,5,800,TRUE,150,31.07,0.57
39.1,-6.51787,5,800,TRUE,150,31.07,0.57
39.2,-6.51787,5,800,TRUE,150,31.07,0.57
39.3,-6.51787,5,800,TRUE,150,31.07,0.57
39.4,-6.51787,5,800,TRUE,150,31.07,0.57
39.5,-6.51787,5,800,TRUE,150,31.07,0.57
39.6,-6.51787,5,800,TRUE,150,31.07,0.57
39.7,-6.51787,5,800,TRUE,150,31.07,0.57
39.8,-6.51787,5,800,TRUE,150,31.07,0.57
39.9,-6.51787,5,800,TRUE,150,31.07,0.57
40,-6.51787,5,800,TRUE,150,31.07,0.57
40.1,-6.51787,5,800,TRUE,150,31.07,0.57
40.2,-6.51787,5,800,TRUE,150,31.07,0.57
40.3,-6.51787,5,800,TRUE,150,31.07,0.57
40.4,-6.51787,5,800,TRUE,150,31.07,0.57
40.5,-6.51787,5,800,TRUE,150,31.07,0.57
40.6,-6.51787,5,800,TRUE,150,31.07,0.57
40.7,-6.51787,5,800,TRUE,150,31.07,0.57
40.8,-6.51787,5,800,TRUE,150,31.07,0.57
40.9,-6.51787,5,800,TRUE,150,31.07,0.57
41,-6.51787,5,800,TRUE,150,31.07,0.57
41.1,-6.51787,5,800,TRUE,150,31.07,0.57
41.2,-6.51787,5,800,TRUE,150,31.07,0.57
41.3,-6.51787,5,800,TRUE,150,31.07,0.57
41.4,-6.51787,5,800,TRUE,150,31.07,0.57
41.5,-6.51787,5,800,TRUE,150,31.07,0.57
41.6,-6.51787,5,800,TRUE,150,31.07,0.57
41.7,-6.51787,5,800,TRUE,150,31.07,0.57
41.8,-6.51787,5,800,TRUE,150,31.07,0.57
41.9,-6.51787,5,800,TRUE,150,31.07,0.57
42,-6.51787,5,800,TRUE,150,31.07,0.57
42.1,-6.51787,5,800,TRUE,150,31.07,0.57
42.2,-6.51787,5,800,TRUE,150,31.07,0.57
36.9,-6.41787,0,800,TRUE,150,31.07,0.57
37,-6.41787,0,800,TRUE,150,31.07,0.57
37.1,-6.41787,0,800,TRUE,150,31.07,0.57
37.2,-6.41787,0,800,TRUE,150,31.07,0.57
37.3,-6.41787,0,800,TRUE,150,31.07,0.57
37.4,-6.41787,0,800,TRUE,150,31.07,0.57
37.5,-6.41787,0,800,TRUE,150,31.07,0.57
37.6,-6.41787,0,800,TRUE,150,31.07,0.57
37.7,-6.41787,0,800,TRUE,150,31.07,0.57
37.8,-6.41787,0,800,TRUE,150,31.07,0.57
37.9,-6.41787,0,800,TRUE,150,31.07,0.57
38,-6.41787,0,800,TRUE,150,31.07,0.57
38.1,-6.41787,0,800,TRUE,150,31.07,0.57
38.2,-6.41787,0,800,TRUE,150,31.07,0.57
38.3,-6.41787,0,800,TRUE,150,31.07,0.57
38.4,-6.41787,5,800,TRUE,150,31.07,0.57
38.5,-6.41787,5,800,TRUE,150,31.07,0.57
38.6,-6.41787,5,800,TRUE,150,31.07,0.57
38.7,-6.41787,5,800,TRUE,150,31.07,0.57
38.8,-6.41787,5,800,TRUE,150,31.07,0.57
38.9,-6.41787,5,800,TRUE,150,31.07,0.57
39,-6.41787,5,800,TRUE,150,31.07,0.57
39.1,-6.41787,5,800,TRUE,150,31.07,0.57
39.2,-6.41787,5,800,TRUE,150,31.07,0.57
39.3,-6.41787,5,800,TRUE,150,31.07,0.57
39.4,-6.41787,5,800,TRUE,150,31.07,0.57
39.5,-6.41787,5,800,TRUE,150,31.07,0.57
39.6,-6.41787,5,800,TRUE,150,31.07,0.57
39.7,-6.41787,5,800,TRUE,150,31.07,0.57
39.8,-6.41787,5,800,TRUE,150,31.07,0.57
39.9,-6.41787,5,800,TRUE,150,31.07,0.57
40,-6.41787,5,800,TRUE,150,31.07,0.57
40.1,-6.41787,5,800,TRUE,150,31.07,0.57
40.2,-6.41787,5,800,TRUE,150,31.07,0.57
40.3,-6.41787,5,800,TRUE,150,31.07,0.57
40.4,-6.41787,5,800,TRUE,150,31.07,0.57
40.5,-6.41787,5,800,TRUE,150,31.07,0.57
40.6,-6.41787,5,800,TRUE,150,31.07,0.57
40.7,-6.41787,5,800,TRUE,150,31.07,0.57
40.8,-6.41787,5,800,TRUE,150,31.07,0.57
40.9,-6.41787,5,800,TRUE,150,31.07,0.57
41,-6.41787,5,800,TRUE,150,31.07,0.57
41.1,-6.41787,5,800,TRUE,150,31.07,0.57
41.2,-6.41787,5,800,TRUE,150,31.07,0.57
41.3,-6.41787,5,800,TRUE,150,31.07,0.57
41.4,-6.41787,5,800,TRUE,150,31.07,0.57
41.5,-6.41787,5,800,TRUE,150,31.07,0.57
41.6,-6.41787,5,800,TRUE,150,31.07,0.57
41.7,-6.41787,5,800,TRUE,150,31.07,0.57
41.8,-6.41787,5,800,TRUE,150,31.07,0.57
41.9,-6.41787,5,800,TRUE,150,31.07,0.57
42,-6.41787,5,800,TRUE,150,31.07,0.57
42.1,-6.41787,5,800,TRUE,150,31.07,0.57
42.2,-6.41787,5,800,TRUE,150,31.07,0.57
36.9,-6.31787,0,800,TRUE,150,31.07,0.57
37,-6.31787,0,800,TRUE,150,31.07,0.57
37.1,-6.31787,0,800,TRUE,150,31.07,0.57
37.2,-6.31787,0,800,TRUE,150,31.07,0.57
37.3,-6.31787,0,800,TRUE,150,31.07,0.57
37.4,-6.31787,0,800,TRUE,150,31.07,0.57
37.5,-6.31787,0,800,TRUE,150,31.07,0.57
37.6,-6.31787,0,800,TRUE,150,31.07,0.57
37.7,-6.31787,0,800,TRUE,150,31.07,0.57
37.8,-6.31787,0,800,TRUE,150,31.07,0.57
37.9,-6.31787,0,800,TRUE,150,31.07,0.57
38,-6.31787,0,800,TRUE,150,31.07,0.57
38.1,-6.31787,0,800,TRUE,150,31.07,0.57
38.2,-6.31787,0,800,TRUE,150,31.07,0.57
38.3,-6.31787,0,800,TRUE,150,31.07,0.57
38.4,-6.31787,0,800,TRUE,150,31.07,0.57
38.5,-6.31787,0,800,TRUE,150,31.07,0.57
38.6,-6.31787,0,800,TRUE,150,31.07,0.57
38.7,-6.31787,5,800,TRUE,150,31.07,0.57
38.8,-6.31787,5,800,TRUE,150,31.07,0.57
38.9,-6.31787,5,800,TRUE,150,31.07,0.57
39,-6.31787,5,800,TRUE,150,31.07,0.57
39.1,-6.31787,5,800,TRUE,150,31.07,0.57
39.2,-6.31787,5,800,TRUE,150,31.07,0.57
39.3,-6.31787,5,800,TRUE,150,31.07,0.57
39.4,-6.31787,5,800,TRUE,150,31.07,0.57
39.5,-6.31787,5,800,TRUE,150,31.07,0.57
39.6,-6.31787,5,800,TRUE,150,31.07,0.57
39.7,-6.31787,5,800,TRUE,150,31.07,0.57
39.8,-6.31787,5,800,TRUE,150,31.07,0.57
39.9,-6.31787,5,800,TRUE,150,31.07,0.57
40,-6.31787,5,800,TRUE,150,31.07,0.57
40.1,-6.31787,5,800,TRUE,150,31.07,0.57
40.2,-6.31787,5,800,TRUE,150,31.07,0.57
40.3,-6.31787,5,800,TRUE,150,31.07,0.57
40.4,-6.31787,5,800,TRUE,150,31.07,0.57
40.5,-6.31787,5,800,TRUE,150,31.07,0.57
40.6,-6.31787,5,800,TRUE,150,31.07,0.57
40.7,-6.31787,5,800,TRUE,150,31.07,0.57
40.8,-6.31787,5,800,TRUE,150,31.07,0.57
40.9,-6.31787,5,800,TRUE,150,31.07,0.57
41,-6.31787,5,800,TRUE,150,31.07,0.57
41.1,-6.31787,5,800,TRUE,150,31.07,0.57
41.2,-6.31787,5,800,TRUE,150,31.07,0.57
41.3,-6.31787,5,800,TRUE,150,31.07,0.57
41.4,-6.31787,5,800,TRUE,150,31.07,0.57
41.5,-6.31787,5,800,TRUE,150,31.07,0.57
41.6,-6.31787,5,800,TRUE,150,31.07,0.57
41.7,-6.31787,5,800,TRUE,150,31.07,0.57
41.8,-6.31787,5,800,TRUE,150,31.07,0.57
41.9,-6.31787,5,800,TRUE,150,31.07,0.57
42,-6.31787,5,800,TRUE,150,31.07,0.57
42.1,-6.31787,5,800,TRUE,150,31.07,0.57
42.2,-6.31787,5,800,TRUE,150,31.07,0.57
36.9,-6.21787,0,800,TRUE,150,31.07,0.57
37,-6.21787,0,800,TRUE,150,31.07,0.57
37.1,-6.21787,0,800,TRUE,150,31.07,0.57
37.2,-6.21787,0,800,TRUE,150,31.07,0.57
37.3,-6.21787,0,800,TRUE,150,31.07,0.57
37.4,-6.21787,0,800,TRUE,150,31.07,0.57
37.5,-6.21787,0,800,TRUE,150,31.07,0.57
37.6,-6.21787,0,800,TRUE,150,31.07,0.57
37.7,-6.21787,0,800,TRUE,150,31.07,0.57
37.8,-6.21787,0,800,TRUE,150,31.07,0.57
37.9,-6.21787,0,800,TRUE,150,31.07,0.57
38,-6.21787,0,800,TRUE,150,31.07,0.57
38.1,-6.21787,0,800,TRUE,150,31.07,0.57
38.2,-6.21787,0,800,TRUE,150,31.07,0.57
38.3,-6.21787,0,800,TRUE,150,31.07,0.57
38.4,-6.21787,0,800,TRUE,150,31.07,0.57
38.5,-6.21787,0,800,TRUE,150,31.07,0.57
38.6,-6.21787,0,800,TRUE,150,31.07,0.57
38.7,-6.21787,0,800,TRUE,150,31.07,0.57
38.8,-6.21787,5,800,TRUE,150,31.07,0.57
38.9,-6.21787,5,800,TRUE,150,31.07,0.57
39,-6.21787,5,800,TRUE,150,31.07,0.57
39.1,-6.21787,5,800,TRUE,150,31.07,0.57
39.2,-6.21787,5,800,TRUE,150,31.07,0.57
39.3,-6.21787,5,800,TRUE,150,31.07,0.57
39.4,-6.21787,5,800,TRUE,150,31.07,0.57
39.5,-6.21787,5,800,TRUE,150,31.07,0.57
39.6,-6.21787,5,800,TRUE,150,31.07,0.57
39.7,-6.21787,5,800,TRUE,150,31.07,0.57
39.8,-6.21787,5,800,TRUE,150,31.07,0.57
39.9,-6.21787,5,800,TRUE,150,31.07,0.57
40,-6.21787,5,800,TRUE,150,31.07,0.57
40.1,-6.21787,5,800,TRUE,150,31.07,0.57
40.2,-6.21787,5,800,TRUE,150,31.07,0.57
40.3,-6.21787,5,800,TRUE,150,31.07,0.57
40.4,-6.21787,5,800,TRUE,150,31.07,0.57
40.5,-6.21787,5,800,TRUE,150,31.07,0.57
40.6,-6.21787,5,800,TRUE,150,31.07,0.57
40.7,-6.21787,5,800,TRUE,150,31.07,0.57
40.8,-6.21787,5,800,TRUE,150,31.07,0.57
40.9,-6.21787,5,800,TRUE,150,31.07,0.57
41,-6.21787,5,800,TRUE,150,31.07,0.57
41.1,-6.21787,5,800,TRUE,150,31.07,0.57
41.2,-6.21787,5,800,TRUE,150,31.07,0.57
41.3,-6.21787,5,800,TRUE,150,31.07,0.57
41.4,-6.21787,5,800,TRUE,150,31.07,0.57
41.5,-6.21787,5,800,TRUE,150,31.07,0.57
41.6,-6.21787,5,800,TRUE,150,31.07,0.57
41.7,-6.21787,5,800,TRUE,150,31.07,0.57
41.8,-6.21787,5,800,TRUE,150,31.07,0.57
41.9,-6.21787,5,800,TRUE,150,31.07,0.57
42,-6.21787,5,800,TRUE,150,31.07,0.57
42.1,-6.21787,5,800,TRUE,150,31.07,0.57
42.2,-6.21787,5,800,TRUE,150,31.07,0.57
